order_id,product_id,qty,unit_price,discount
O025619,P01829,2,12.71,0.1
O025619,P00131,1,2.15,0.2
O010114,P02297,1,43.65,0.0
O005998,P01571,2,11.1,0.1
O046136,P03585,2,17.27,0.0
O046136,P01474,3,64.79,0.2
O046136,P02625,1,23.74,0.0
O046136,P02625,2,23.74,0.1
O023196,P02193,2,58.13,0.2
O023196,P04235,1,23.4,0.0
O023196,P02827,1,17.1,0.0
O029835,P03682,1,9.74,0.0
O034422,P01505,1,18.28,0.0
O034422,P00541,1,70.3,0.05
O022353,P03076,1,100.84,0.0
O022353,P01167,2,77.7,0.05
O009799,P03404,1,15.16,0.0
O028825,P02520,2,39.2,0.05
O028825,P03386,2,2.59,0.0
O024878,P02466,1,125.23,0.1
O024878,P02839,1,38.44,0.1
O024878,P03656,1,5.28,0.2
O024878,P02466,2,125.23,0.0
O031441,P00818,3,23.85,0.1
O045705,P04999,1,121.35,0.2
O045705,P02518,1,41.48,0.0
O047795,P00222,1,16.79,0.0
O038147,P04582,2,7.89,0.0
O029479,P00986,1,25.3,0.05
O029479,P04786,3,35.32,0.0
O009576,P00958,2,6.85,0.0
O009576,P01870,2,38.8,0.1
O029592,P01841,1,33.86,0.0
O029592,P03002,2,23.88,0.05
O029592,P01586,2,26.06,0.1
O006976,P02036,2,39.29,0.0
O006976,P04257,2,21.92,0.1
O007204,P01701,1,67.38,0.0
O007746,P03004,1,13.51,0.05
O024358,P01070,3,26.24,0.2
O024358,P04724,2,16.91,0.0
O024358,P01214,2,6.97,0.0
O012781,P03024,1,125.51,0.1
O007727,P01253,2,15.41,0.1
O007727,P01427,1,59.9,0.2
O007727,P01123,2,3.22,0.05
O043944,P01045,2,20.79,0.2
O043944,P02844,1,8.69,0.0
O043944,P02217,1,7.41,0.2
O008548,P04518,1,3.89,0.1
O008548,P02083,2,18.54,0.05
O000349,P01982,1,6.54,0.0
O041975,P91426,2,15.31,0.2
O041975,P02712,2,8.94,0.05
O041975,P01978,2,10.57,0.0
O041975,P01978,2,10.57,0.1
O004137,P00497,3,45.91,0.05
O012391,P04470,1,51.22,0.0
O012391,P02378,1,43.36,0.0
O012391,P03363,1,31.71,0.2
O012391,P02378,1,43.36,0.1
O043239,P04527,2,29.01,0.2
O043239,P00341,1,110.93,0.0
O034270,P00538,1,32.23,0.05
O034270,P01709,3,39.75,0.2
O041810,P04114,3,15.86,0.05
O037372,P01709,3,39.75,0.05
O037372,P01709,3,39.75,0.2
O019892,P02924,2,3.84,0.0
O010727,P02237,2,21.22,0.0
O013839,P01003,1,141.9,0.1
O015315,P02170,1,31.77,0.0
O015315,P02059,1,55.56,0.0
O022930,P04977,3,5.3,0.05
O022930,P04679,1,15.35,0.05
O022930,P02636,1,72.19,0.0
O022930,P02594,1,36.4,0.1
O043121,P00677,2,44.53,0.0
O029888,P04686,3,41.92,0.1
O029888,P04686,3,41.92,0.0
O029888,P04208,2,90.02,0.2
O029888,P03540,1,17.84,0.1
O029888,P04208,1,90.02,0.1
O033589,P02932,1,5.5,0.0
O048408,P01664,2,21.02,0.0
O048408,P02958,1,4.28,0.0
O005257,P01613,1,9.81,0.0
O007823,P03964,1,10.85,0.1
O007823,P00875,1,20.13,0.0
O007823,P01897,1,6.82,0.0
O045322,P03587,2,16.19,0.0
O015133,P01299,3,26.24,0.0
O015133,P03112,1,34.52,0.0
O015133,P01793,3,15.5,0.0
O015133,P04322,1,32.1,0.05
O043030,P02383,1,26.88,0.1
O043030,P92638,1,16.16,0.1
O043030,P01402,2,15.09,0.0
O043030,P00680,1,5.72,0.0
O043030,P04744,2,11.73,0.2
O043030,P01059,1,16.16,0.0
O005292,P01986,2,34.53,0.0
O005292,P04152,2,9.41,0.05
O046120,P02205,1,192.23,0.1
O046120,P02476,1,19.09,0.0
O047473,P03680,3,11.56,0.0
O038757,P00466,1,46.83,0.05
O038757,P02303,1,29.82,0.1
O013547,P03385,1,13.94,0.0
O013547,P04970,2,66.38,0.0
O013547,P01695,1,58.88,0.0
O013547,P02503,2,15.04,0.2
O018612,P03072,2,7.96,0.2
O018612,P02413,1,69.11,0.2
O040680,P01336,2,43.8,0.05
O040680,P02182,1,5.89,0.0
O040680,P02211,1,13.37,0.1
O004086,P00272,3,60.53,0.0
O004086,P01270,2,32.82,0.0
O004086,P00874,2,36.33,0.0
O004086,P04574,1,89.86,0.0
O004086,P03894,1,17.74,0.0
O043609,P00030,1,17.58,0.0
O043609,P01219,2,9.79,0.2
O043609,P01230,3,41.72,0.05
O043609,P00480,2,39.26,0.0
O043609,P00328,1,62.2,0.0
O043609,P02174,2,5.02,0.0
O006605,P01174,3,9.85,0.0
O006605,P04472,2,14.19,0.0
O006032,P04723,2,25.48,0.1
O036759,P01253,1,15.41,0.05
O000352,P02482,1,61.04,0.0
O001308,P92524,2,7.76,0.0
O033620,P00995,2,17.33,0.1
O033620,P03189,2,18.48,0.0
O033620,P01742,1,16.97,0.05
O033620,P02895,2,16.56,0.0
O021501,P00032,2,13.7,0.2
O021501,P03734,1,12.83,0.05
O021501,P00032,1,13.7,0.2
O019909,P02943,1,2.23,0.1
O019909,P02943,2,2.23,0.0
O031324,P00345,2,52.76,0.0
O023479,P92101,1,63.19,0.0
O023479,P04987,3,21.4,0.0
O023479,P01175,1,7.85,0.05
O023479,P04578,2,21.51,0.05
O044388,P00453,1,42.51,0.2
O044388,P00325,1,40.92,0.0
O044388,P03890,2,6.39,0.0
O044388,P00841,3,35.65,0.2
O044388,P01227,1,19.64,0.05
O016350,P01442,1,79.35,0.1
O016350,P01925,2,7.59,0.0
O042020,P00280,1,28.37,0.2
O042020,P04326,2,31.44,0.2
O027408,P00773,1,19.67,0.2
O027408,P03785,3,20.95,0.2
O001426,P03862,2,13.15,0.1
O001426,P00139,1,10.64,0.2
O009760,P02349,1,42.91,0.0
O025985,P03730,1,20.4,0.0
O025985,P02815,1,48.51,0.05
O025985,P02044,3,47.78,0.05
O025985,P01541,1,34.17,0.1
O025985,P02815,1,48.51,0.05
O025985,P01541,1,34.17,0.05
O000751,P02007,3,5.88,0.0
O001959,P03611,2,24.85,0.2
O001959,P04326,1,31.44,0.05
O006233,P02084,2,82.76,0.05
O004726,P00338,3,7.92,0.1
O019926,P04101,3,85.54,0.0
O019926,P01521,1,30.79,0.1
O019926,P00382,3,5.57,0.0
O005308,P02327,3,21.28,0.0
O005308,P03116,3,19.69,0.0
O005308,P03116,1,19.69,0.2
O005308,P02106,3,34.77,0.2
O005308,P02327,1,21.28,0.0
O005308,P02327,2,21.28,0.0
O035040,P02022,1,453.56,0.05
O035040,P04062,3,17.17,0.0
O009658,P02696,2,19.72,0.0
O012553,P03934,1,27.76,0.0
O036002,P02868,1,18.15,0.0
O020678,P03946,3,21.59,0.05
O020678,P04502,2,20.17,0.05
O020678,P04502,3,20.17,0.1
O000562,P02407,1,96.3,0.2
O000562,P00218,1,25.99,0.0
O030065,P00483,2,41.98,0.1
O021003,P00758,2,17.78,0.1
O021003,P00594,3,99.91,0.0
O031065,P02797,2,5.27,0.0
O031065,P03017,1,23.81,0.0
O031065,P01837,2,50.48,0.05
O031065,P00046,2,64.93,0.2
O031065,P02797,2,5.27,0.0
O031065,P04422,2,3.38,0.1
O031483,P02164,1,10.62,0.0
O031483,P04480,2,26.63,0.05
O040192,P04264,1,20.3,0.0
O040192,P04025,2,15.62,0.05
O017620,P01352,1,10.93,0.0
O007504,P01507,2,18.87,0.2
O007504,P04063,1,98.09,0.0
O001445,P02927,1,11.93,0.2
O032051,P00570,3,6.49,0.0
O032051,P00570,1,6.49,0.0
O032051,P00570,1,6.49,0.2
O004301,P03778,1,12.84,0.2
O004301,P91747,1,92.38,0.1
O004301,P02758,2,20.37,0.0
O004301,P02827,1,17.1,0.2
O042651,P00857,1,53.23,0.0
O042651,P01226,1,12.28,0.2
O042651,P03722,3,142.58,0.0
O042651,P01859,1,20.11,0.1
O046685,P02518,3,41.48,0.0
O030214,P03643,2,28.0,0.1
O030214,P03223,2,24.35,0.1
O030214,P03643,1,28.0,0.0
O020533,P00496,2,25.57,0.0
O020533,P04241,2,36.62,0.05
O013307,P01738,2,30.85,0.05
O013307,P03352,1,41.56,0.0
O020664,P00284,1,40.1,0.0
O022878,P00964,1,12.75,0.2
O013969,P03430,1,35.9,0.0
O013969,P03106,1,89.6,0.0
O020532,P03395,1,14.42,0.05
O020532,P03395,1,14.42,0.0
O044787,P02342,1,82.02,0.0
O044787,P03627,3,134.1,0.2
O044787,P02342,2,82.02,0.1
O044787,P01208,2,39.49,0.05
O023537,P01567,1,1.5,0.1
O023537,P00444,1,5.15,0.2
O048872,P03096,2,7.14,0.0
O029511,P02600,2,4.48,0.2
O029511,P03973,1,20.71,0.2
O029511,P03515,2,9.94,0.2
O029511,P02600,2,4.48,0.0
O035656,P04248,1,13.89,0.1
O035558,P04684,2,8.89,0.2
O032735,P04177,2,98.73,0.0
O032735,P04177,2,98.73,0.0
O012947,P04669,1,14.33,0.0
O009294,P02024,2,32.86,0.0
O009294,P02428,1,49.37,0.05
O034121,P00268,1,19.03,0.0
O049408,P03566,2,47.94,0.0
O049408,P03566,3,47.94,0.0
O026076,P04232,2,92.08,0.0
O026076,P03947,1,22.81,0.0
O041744,P03020,3,99.09,0.0
O041744,P04481,2,16.96,0.1
O036155,P03611,1,24.85,0.0
O036155,P03035,3,10.12,0.0
O036155,P04914,2,36.92,0.05
O009396,P01249,1,54.5,0.0
O014538,P02869,2,15.38,0.0
O014538,P00092,2,21.21,0.2
O014538,P02869,2,15.38,0.0
O004783,P02755,2,6.95,0.0
O007646,P02641,2,5.56,0.1
O007646,P04312,1,405.46,0.0
O007646,P04001,1,27.19,0.1
O007646,P02449,3,18.66,0.0
O049309,P04933,2,5.11,0.0
O049309,P00938,1,39.64,0.1
O049309,P03400,1,12.98,0.0
O049309,P04933,2,5.11,0.1
O049309,P02038,1,38.38,0.0
O049309,P02038,1,38.38,0.0
O046776,P03067,1,93.46,0.0
O046776,P00489,2,26.38,0.0
O046776,P00995,2,17.33,0.0
O024234,P01860,2,46.49,0.1
O024234,P03195,1,22.52,0.05
O014286,P00997,1,39.98,0.0
O014286,P02106,3,34.77,0.2
O022062,P02845,2,10.31,0.05
O049895,P03418,1,14.73,0.05
O045013,P02291,1,17.07,0.0
O045013,P04797,1,6.56,0.0
O029556,P04068,1,20.62,0.0
O029556,P03023,1,15.71,0.0
O046731,P01579,1,58.94,0.1
O046731,P03440,1,12.84,0.0
O040940,P01770,2,36.08,0.1
O040940,P00764,2,72.02,0.2
O040940,P01561,2,6.04,0.05
O010609,P02249,1,17.33,0.2
O010609,P03852,1,41.7,0.05
O010609,P00366,2,23.46,0.05
O010609,P01663,3,102.87,0.0
O010609,P03852,1,41.7,0.2
O010609,P00366,1,23.46,0.2
O025714,P02047,1,66.52,0.05
O025714,P04459,2,4.58,0.0
O018679,P03863,1,13.85,0.0
O018679,P04432,1,9.05,0.0
O018679,P01199,1,13.12,0.1
O018679,P01450,1,31.44,0.0
O018679,P04240,1,27.33,0.1
O018679,P03810,2,16.22,0.1
O042955,P03232,1,27.55,0.0
O042955,P03232,1,27.55,0.0
O042955,P03232,1,27.55,0.2
O043907,P02699,1,8.3,0.05
O043907,P04140,1,23.65,0.0
O008142,P02421,1,4.1,0.1
O008142,P00295,1,44.31,0.0
O008142,P01669,1,11.59,0.2
O045108,P00557,1,4.63,0.2
O045108,P04487,3,62.07,0.2
O045108,P02929,1,20.41,0.0
O011980,P03232,1,27.55,0.0
O010644,P00705,3,12.43,0.0
O018467,P03908,2,20.66,0.0
O018467,P03048,2,39.77,0.0
O018467,P03048,2,39.77,0.2
O009770,P91798,3,28.05,0.0
O040045,P03875,2,34.53,0.05
O040045,P02585,3,9.88,0.0
O017835,P04787,1,5.33,0.05
O021741,P01856,2,10.12,0.0
O021741,P01863,2,12.67,0.1
O048392,P00977,1,4.09,0.2
O047275,P02868,2,18.15,0.1
O047275,P04434,2,25.29,0.05
O047275,P03087,2,73.65,0.0
O040991,P01792,1,10.59,0.0
O040991,P04315,2,20.57,0.0
O038927,P03947,2,22.81,0.2
O038927,P04302,2,16.22,0.2
O038927,P03766,1,15.26,0.05
O038927,P00708,2,33.66,0.0
O038927,P03249,2,9.94,0.1
O038927,P04302,2,16.22,0.1
O006380,P00746,1,6.01,0.0
O031767,P00468,1,4.29,0.0
O043641,P92035,2,21.72,0.05
O043641,P02452,3,5.58,0.05
O043641,P00459,3,16.39,0.1
O043641,P00321,1,13.68,0.0
O043641,P00154,1,10.29,0.1
O024230,P04061,1,40.03,0.0
O024230,P04061,2,40.03,0.2
O024230,P02545,3,28.07,0.05
O039804,P03543,1,23.5,0.2
O039804,P01838,1,10.19,0.0
O007236,P01297,2,32.67,0.0
O030491,P00633,1,24.76,0.2
O030491,P03499,1,6.98,0.2
O030491,P02321,3,110.31,0.0
O035154,P03936,1,22.62,0.1
O022508,P02074,1,42.85,0.0
O022508,P04160,1,65.47,0.2
O022508,P03091,2,141.68,0.0
O022508,P00659,3,74.6,0.1
O014817,P02480,3,10.02,0.05
O014817,P91023,3,103.63,0.1
O013254,P03996,2,44.06,0.0
O045844,P04939,1,46.33,0.1
O045844,P02259,1,87.82,0.0
O000049,P03371,1,15.31,0.1
O000049,P01394,1,286.62,0.2
O003054,P03805,3,38.7,0.2
O046716,P01620,1,23.6,0.2
O047612,P04090,1,15.88,0.2
O047612,P03054,3,59.0,0.0
O016632,P04299,2,37.64,0.05
O009774,P00230,1,91.43,0.0
O009774,P04722,2,42.07,0.0
O008159,P01957,2,22.83,0.0
O045127,P01688,2,33.83,0.0
O045127,P01300,2,62.51,0.1
O038068,P04940,2,175.57,0.1
O038068,P04940,3,175.57,0.2
O038068,P02393,2,22.37,0.0
O038068,P02235,2,55.11,0.0
O038068,P02768,2,30.53,0.2
O001414,P01142,2,36.73,0.0
O001414,P00706,1,9.48,0.0
O003323,P03911,1,234.38,0.2
O003323,P01315,2,45.67,0.1
O003323,P01315,3,45.67,0.2
O011660,P03763,1,47.76,0.0
O007282,P03614,2,85.18,0.2
O022790,P03145,1,104.57,0.0
O022790,P04260,1,17.24,0.1
O045508,P04055,2,69.22,0.2
O037884,P01528,1,38.66,0.05
O037884,P01698,2,29.03,0.1
O037884,P03223,1,24.35,0.1
O037884,P01528,1,38.66,0.0
O028953,P03013,1,7.5,0.2
O022727,P01943,1,9.12,0.05
O022727,P03579,2,42.54,0.0
O039178,P04827,3,54.27,0.0
O002842,P01794,1,8.4,0.2
O026305,P03833,1,14.63,0.05
O015153,P04278,2,14.89,0.2
O015153,P02899,3,19.34,0.2
O015153,P01087,1,25.38,0.0
O015153,P00653,1,32.71,0.0
O036187,P91440,1,46.58,0.1
O036187,P01238,1,65.22,0.0
O036187,P01238,1,65.22,0.0
O036187,P91901,2,18.19,0.1
O036187,P04882,2,46.58,0.05
O036187,P03861,1,22.68,0.0
O015693,P02792,1,61.77,0.1
O015693,P00596,1,58.14,0.05
O015693,P03521,3,33.01,0.0
O015693,P02792,2,61.77,0.0
O016705,P03330,1,13.57,0.05
O008958,P03118,3,42.95,0.0
O008958,P00362,1,9.76,0.0
O002530,P01739,1,15.81,0.1
O049203,P03394,3,66.27,0.0
O049203,P00804,3,21.07,0.05
O049203,P02314,2,40.78,0.0
O019037,P02777,2,23.38,0.0
O019037,P00004,2,42.69,0.0
O013955,P00291,2,18.65,0.0
O013955,P02731,2,27.57,0.0
O013955,P00063,1,64.45,0.2
O033917,P00799,2,6.12,0.2
O033917,P00218,1,25.99,0.05
O033917,P00799,1,6.12,0.1
O001738,P01857,1,13.81,0.0
O001738,P02715,3,42.52,0.2
O046334,P01146,1,6.05,0.1
O046334,P04195,1,7.87,0.1
O046334,P01146,1,6.05,0.05
O046334,P00266,2,8.24,0.1
O018801,P01747,1,6.87,0.2
O002829,P03752,3,40.63,0.1
O002829,P00997,2,39.98,0.1
O002829,P02327,1,21.28,0.05
O002829,P02485,2,11.97,0.0
O046129,P02860,2,9.34,0.1
O046129,P01673,1,75.92,0.0
O038231,P02242,1,50.71,0.05
O038231,P02973,1,40.4,0.0
O001186,P04628,1,165.07,0.05
O032814,P02730,2,20.37,0.2
O008658,P02746,3,36.37,0.0
O008658,P02740,1,136.57,0.0
O038654,P00546,2,16.52,0.0
O005929,P03419,1,9.59,0.2
O013340,P04643,2,12.09,0.0
O013340,P03131,2,20.7,0.1
O010019,P03107,1,28.45,0.0
O010019,P92097,3,36.7,0.1
O008506,P03614,1,85.18,0.2
O008506,P02322,2,114.76,0.2
O008506,P02438,3,19.34,0.0
O008506,P00427,2,30.91,0.1
O008506,P03742,1,90.01,0.0
O001435,P03214,1,49.66,0.1
O001435,P03214,2,49.66,0.0
O001435,P04136,1,14.77,0.0
O010642,P01385,1,16.63,0.0
O010642,P04473,1,70.91,0.2
O007962,P90295,1,163.3,0.2
O007962,P03086,1,40.85,0.0
O026778,P01481,1,41.17,0.0
O044232,P02015,2,20.76,0.0
O044232,P04420,1,36.97,0.0
O044232,P01496,2,2.07,0.05
O024217,P01396,1,9.07,0.0
O024217,P03460,3,19.27,0.0
O024217,P00410,2,21.02,0.0
O020885,P00572,2,5.51,0.0
O000383,P04391,3,13.32,0.0
O028627,P01442,1,79.35,0.0
O002033,P02225,1,28.36,0.0
O039614,P01300,2,62.51,0.05
O025629,P01011,2,42.08,0.05
O043250,P01176,2,23.49,0.05
O022108,P04838,3,77.42,0.2
O037889,P02581,2,17.47,0.0
O037889,P00658,1,32.83,0.0
O026173,P03464,2,94.06,0.0
O026173,P02325,2,9.93,0.0
O026173,P01370,1,48.49,0.1
O010244,P01885,3,42.43,0.05
O010244,P04217,1,16.75,0.0
O014067,P00463,2,36.04,0.1
O014067,P04697,2,66.94,0.05
O009380,P01930,1,44.49,0.2
O024249,P01223,2,24.96,0.0
O015942,P03147,3,165.39,0.2
O015942,P02686,1,105.85,0.1
O015942,P03246,1,46.53,0.05
O015942,P90862,1,105.85,0.0
O048095,P00066,2,20.18,0.2
O048095,P01780,1,30.3,0.0
O048095,P02095,2,30.82,0.05
O048095,P90953,1,30.3,0.0
O013663,P03208,1,20.44,0.1
O013663,P03584,1,49.41,0.2
O013663,P92345,1,53.58,0.05
O013663,P02734,1,6.66,0.2
O013663,P02734,1,6.66,0.0
O012377,P03741,2,32.15,0.1
O036412,P00312,1,57.04,0.1
O036412,P01526,1,53.5,0.0
O036412,P02869,3,15.38,0.1
O027540,P00647,1,9.74,0.05
O027540,P04263,3,58.33,0.0
O027540,P00930,2,13.24,0.05
O016658,P04304,2,41.9,0.05
O016658,P04678,2,64.97,0.0
O036430,P03716,1,11.62,0.05
O043324,P02478,3,42.05,0.1
O011806,P01529,1,6.78,0.0
O009631,P00705,2,12.43,0.2
O009631,P01730,3,67.41,0.0
O010233,P04432,3,9.05,0.0
O032344,P03025,3,30.48,0.0
O032344,P03025,2,30.48,0.2
O032344,P03025,2,30.48,0.0
O002421,P01159,2,13.16,0.0
O002421,P02111,2,9.45,0.0
O017723,P02325,1,9.93,0.0
O017723,P01808,3,75.7,0.05
O002348,P01388,2,16.77,0.2
O002348,P02625,1,23.74,0.0
O045955,P03615,2,22.35,0.05
O045955,P01700,2,6.86,0.05
O029380,P02810,2,18.7,0.0
O029380,P02451,2,15.53,0.2
O029380,P03531,1,38.09,0.1
O035806,P03353,2,5.03,0.1
O011332,P02712,1,8.94,0.2
O011332,P00553,2,37.11,0.0
O003619,P02791,3,10.16,0.1
O003619,P02068,1,33.28,0.1
O003619,P01487,2,14.81,0.05
O003619,P03028,1,60.74,0.2
O038476,P02386,2,56.22,0.0
O038476,P00300,1,10.71,0.1
O022269,P02948,1,18.5,0.1
O032836,P04927,3,20.92,0.0
O032836,P02630,3,11.5,0.0
O040079,P04324,2,48.52,0.0
O040079,P02349,1,42.91,0.1
O040079,P02063,2,12.32,0.0
O041402,P00291,1,18.65,0.0
O041402,P04710,1,65.44,0.1
O041402,P01929,1,83.0,0.0
O031693,P02471,3,177.86,0.05
O031693,P03248,1,28.43,0.1
O031099,P02768,1,30.53,0.1
O008875,P02158,3,13.44,0.05
O008875,P02158,2,13.44,0.2
O008875,P00743,3,9.58,0.2
O016332,P03226,2,50.42,0.2
O016332,P04812,2,21.8,0.2
O016332,P03226,1,50.42,0.0
O016332,P04955,1,128.1,0.2
O037041,P02438,2,19.34,0.0
O037041,P03925,2,36.29,0.05
O045454,P01118,3,22.81,0.1
O045454,P03287,1,13.22,0.0
O025825,P03024,1,125.51,0.05
O041167,P04131,2,9.67,0.05
O009176,P04326,2,31.44,0.05
O009176,P03957,3,33.26,0.0
O009176,P03957,1,33.26,0.0
O009176,P04914,1,36.92,0.05
O009176,P00280,1,28.37,0.1
O009176,P04326,2,31.44,0.0
O004521,P01387,1,147.21,0.0
O004521,P01766,2,6.02,0.05
O004521,P03178,2,25.07,0.2
O032788,P03949,2,15.81,0.05
O032788,P03945,2,122.93,0.05
O039341,P04837,1,10.4,0.1
O013509,P00969,3,9.94,0.05
O013509,P02801,1,38.43,0.05
O009943,P04338,3,11.86,0.0
O014247,P03358,1,28.39,0.05
O029000,P03088,1,26.32,0.0
O029000,P03088,2,26.32,0.0
O029000,P01694,1,31.6,0.0
O029000,P01996,3,56.43,0.2
O040033,P04601,1,24.35,0.0
O025381,P01941,1,13.08,0.1
O025381,P00800,1,11.04,0.2
O025763,P02673,1,110.67,0.0
O025763,P03978,3,39.8,0.1
O025763,P01839,2,20.16,0.0
O025763,P02134,1,16.67,0.1
O032541,P03274,1,36.82,0.2
O032541,P04092,2,8.22,0.2
O045757,P01373,1,33.03,0.0
O045757,P00845,2,3.34,0.0
O045757,P01407,1,6.0,0.0
O007781,P02515,2,68.11,0.0
O014504,P03615,2,22.35,0.2
O014504,P02709,1,24.09,0.0
O014504,P02218,2,47.23,0.2
O014504,P02709,2,24.09,0.05
O008087,P02223,2,23.79,0.0
O008087,P02223,1,23.79,0.05
O008087,P02223,1,23.79,0.0
O007283,P02972,1,52.64,0.0
O007283,P02700,1,7.9,0.2
O021274,P91263,1,79.76,0.0
O035194,P01222,3,35.94,0.05
O035194,P01527,1,30.73,0.0
O019171,P90215,2,11.1,0.0
O019171,P00153,2,19.08,0.0
O041878,P00416,1,6.05,0.0
O041878,P00672,2,7.16,0.2
O041878,P04529,2,24.24,0.0
O037234,P04518,1,3.89,0.0
O037234,P03970,2,13.08,0.0
O010387,P01090,1,23.91,0.0
O012698,P01074,2,111.03,0.05
O012698,P04736,1,3.41,0.2
O012698,P02891,3,90.64,0.2
O012698,P02176,3,18.52,0.2
O012698,P01074,2,111.03,0.0
O012698,P01656,1,15.07,0.0
O011715,P02070,2,26.9,0.0
O011715,P00953,1,33.21,0.0
O002403,P03519,2,92.96,0.2
O002403,P02826,1,12.69,0.0
O005562,P02383,2,26.88,0.0
O005562,P01402,3,15.09,0.2
O005562,P03279,1,48.54,0.2
O005562,P02383,2,26.88,0.05
O048981,P00192,3,27.21,0.0
O048981,P01979,2,8.42,0.2
O048981,P00034,2,11.15,0.0
O014818,P02147,1,32.34,0.05
O014818,P00782,2,18.43,0.05
O039346,P04521,1,20.0,0.2
O039346,P04468,1,8.81,0.05
O039346,P00056,2,117.83,0.2
O005171,P01911,3,18.34,0.1
O005171,P01911,2,18.34,0.05
O046217,P04743,2,43.06,0.05
O046217,P02234,1,43.02,0.2
O046217,P01809,2,23.4,0.0
O020383,P00821,1,21.45,0.0
O020383,P00588,1,15.27,0.0
O045836,P02129,2,11.65,0.0
O032079,P00748,1,30.3,0.0
O032079,P02934,2,9.67,0.2
O032079,P01453,1,50.35,0.0
O043131,P04002,1,7.87,0.05
O043131,P02822,1,54.01,0.2
O039411,P01288,1,77.09,0.0
O039411,P04731,1,5.47,0.0
O039411,P04688,1,21.2,0.1
O023327,P02547,1,41.54,0.0
O037236,P01909,2,7.17,0.0
O035828,P04516,2,14.31,0.0
O035828,P01039,1,53.57,0.0
O035828,P02513,1,44.48,0.1
O038739,P03729,1,46.33,0.2
O017244,P04093,3,21.06,0.0
O017244,P02412,1,36.65,0.05
O029831,P04786,2,35.32,0.05
O044930,P03257,1,13.52,0.0
O042194,P04255,1,14.64,0.0
O042194,P00757,2,19.49,0.0
O042194,P01816,1,24.65,0.0
O002569,P02658,2,23.43,0.1
O018552,P02287,3,24.81,0.0
O018552,P02287,3,24.81,0.2
O008457,P04915,2,95.48,0.1
O021652,P04220,2,22.23,0.05
O021652,P03078,2,19.8,0.0
O021652,P02084,1,82.76,0.05
O021652,P04799,1,15.74,0.0
O012479,P03646,3,22.33,0.2
O014542,P04436,1,12.06,0.1
O014542,P00482,2,20.89,0.0
O037443,P00035,3,18.11,0.1
O037443,P04955,1,128.1,0.0
O037443,P04812,2,21.8,0.2
O037443,P00690,1,3.28,0.2
O037443,P02324,2,33.24,0.0
O037443,P02324,1,33.24,0.0
O019360,P00620,1,26.51,0.2
O034736,P00913,1,29.41,0.0
O044589,P03936,3,22.62,0.1
O044589,P90709,1,42.75,0.0
O044589,P04612,1,7.53,0.2
O018359,P03727,3,129.77,0.05
O033890,P04448,1,62.33,0.0
O033890,P00599,2,20.29,0.0
O033890,P00159,1,13.44,0.0
O034029,P03382,3,21.52,0.05
O002828,P00925,1,5.16,0.1
O002828,P00402,2,25.58,0.2
O002828,P01933,1,38.3,0.0
O002828,P00015,2,8.7,0.1
O036203,P02039,3,39.58,0.1
O046752,P02131,1,53.58,0.0
O046752,P04984,1,10.76,0.1
O046917,P01507,1,18.87,0.0
O002268,P04787,3,5.33,0.0
O002268,P03779,3,20.35,0.1
O026780,P00954,1,3.71,0.05
O026038,P04819,2,3.82,0.0
O026038,P04722,1,42.07,0.05
O025656,P02961,3,6.64,0.05
O025656,P04425,3,4.5,0.0
O025656,P04425,1,4.5,0.0
O025656,P02873,2,11.49,0.1
O025656,P03114,1,75.95,0.2
O040596,P01889,1,50.19,0.0
O040596,P03495,1,23.53,0.2
O035621,P04794,1,99.86,0.05
O016845,P04729,1,32.65,0.1
O016845,P04729,1,32.65,0.2
O009810,P00245,2,56.98,0.0
O009810,P02026,1,22.48,0.0
O021516,P04159,1,16.6,0.0
O021516,P02880,2,32.35,0.0
O044175,P02824,3,51.81,0.05
O013609,P04564,1,18.15,0.0
O013609,P04447,1,74.47,0.0
O042954,P03886,1,10.14,0.05
O033329,P00938,2,39.64,0.0
O033329,P03747,1,88.46,0.05
O033329,P03225,1,91.55,0.0
O025858,P03342,1,70.32,0.0
O025858,P02945,1,159.95,0.1
O025858,P02697,3,114.05,0.0
O025858,P01202,1,28.61,0.05
O025858,P01202,2,28.61,0.1
O040487,P02375,1,18.18,0.2
O024519,P02534,2,32.77,0.0
O024519,P91124,3,40.63,0.2
O024519,P02534,1,32.77,0.0
O037262,P04407,1,4.66,0.05
O037262,P00509,2,17.51,0.0
O037262,P04407,2,4.66,0.0
O037262,P00400,2,23.16,0.2
O014598,P01918,1,15.86,0.05
O029668,P04458,2,22.03,0.2
O029668,P01823,1,9.54,0.0
O045064,P02636,1,72.19,0.2
O045064,P02636,2,72.19,0.0
O033634,P02823,1,15.18,0.0
O009882,P04241,1,36.62,0.0
O009882,P00496,1,25.57,0.1
O046783,P01108,1,97.1,0.2
O046783,P04682,1,41.16,0.05
O001717,P04866,3,73.22,0.05
O037831,P00583,2,28.31,0.1
O037831,P04368,1,27.29,0.05
O048702,P03911,2,234.38,0.0
O048702,P03911,1,234.38,0.05
O010120,P02640,1,14.2,0.2
O010120,P01494,2,31.77,0.0
O010120,P03007,1,53.42,0.0
O022049,P04523,2,42.95,0.0
O000534,P02081,1,124.4,0.1
O033778,P02781,1,40.07,0.0
O000641,P03534,2,116.93,0.2
O000641,P00438,2,16.67,0.1
O000641,P00438,2,16.67,0.1
