product_id,merchant_id,category,price
P02278,M0099,Toys & Kids,9.19
P02279,M0072,Electronics,12.58
P02280,M0018,Electronics,26.23
P02281,M0346,Apparel,10.48
P02282,M0090,Grocery,15.45
P02283,M0231,Beauty,8.14
P02284,M0182,Electronics,28.62
P02285,M0065,Beauty,35.99
P02286,M0166,Grocery,35.24
P02287,M0034,Sports & Outdoor,24.81
P02288,M0071,Grocery,6.13
P02289,M0056,Home & Living,14.04
P02290,M0330,Sports & Outdoor,17.0
P02291,M0227,Grocery,17.07
P02292,M0371,Apparel,26.25
P02293,M0175,Toys & Kids,88.5
P02294,M0081,Pet Supplies,50.95
P02295,M0244,Toys & Kids,10.09
P02296,M0372,Toys & Kids,45.18
P02297,M0214,Beauty,43.65
P02298,M0008,Toys & Kids,11.88
P02299,M0122,Toys & Kids,52.67
P02300,M0370,Grocery,21.24
P02301,M0208,Pet Supplies,6.9
P02302,M0381,Home & Living,36.95
P02303,M0204,Toys & Kids,29.82
P02304,M0005,Beauty,19.99
P02305,M0350,Electronics,23.72
P02306,M0306,Electronics,12.84
P02307,M0287,Electronics,42.48
P02308,M0389,Pet Supplies,23.59
P02309,M0079,Sports & Outdoor,28.5
P02310,M0363,Electronics,33.83
P02311,M0094,Beauty,8.68
P02312,M0389,Pet Supplies,10.97
P02313,M0077,Apparel,3.36
P02314,M0221,Electronics,40.78
P02315,M0316,Toys & Kids,8.24
P02316,M0032,Electronics,27.64
P02317,M0027,Beauty,34.26
P02318,M0340,Pet Supplies,42.19
P02319,M0025,Grocery,8.3
P02320,M0246,Home & Living,23.14
P02321,M0376,Home & Living,110.31
P02322,M0246,Home & Living,114.76
P02323,M0193,Sports & Outdoor,59.66
P02324,M0167,Apparel,33.24
P02325,M0256,Electronics,9.93
P02326,M0229,Sports & Outdoor,46.84
P02327,M0201,Apparel,21.28
P02328,M0062,Toys & Kids,40.63
P02329,M0266,Sports & Outdoor,13.88
P02330,M0296,Sports & Outdoor,21.0
P02331,M0284,Beauty,28.44
P02332,M0031,Beauty,30.62
P02333,M0282,Beauty,38.26
P02334,M0292,Apparel,14.57
P02335,M0074,Electronics,7.32
P02336,M0340,Pet Supplies,105.88
P02337,M0210,Grocery,230.52
P02338,M0189,Electronics,36.7
P02339,M0290,Beauty,7.45
P02340,M0204,Toys & Kids,12.23
P02341,M0218,Home & Living,38.79
P02342,M0125,Grocery,82.02
P02343,M0372,Toys & Kids,8.24
P02344,M0388,Grocery,21.94
P02345,M0053,Apparel,29.26
P02346,M0294,Apparel,53.42
P02347,M0010,Home & Living,18.01
P02348,M0148,Electronics,6.0
P02349,M0388,Grocery,42.91
P02350,M0070,Beauty,67.51
P02351,M0151,Grocery,22.78
P02352,M0088,Apparel,35.33
P02353,M0292,Apparel,16.01
P02354,M0186,Beauty,11.46
P02355,M0238,Beauty,61.79
P02356,M0378,Toys & Kids,34.77
P02357,M0209,Apparel,38.14
P02358,M0294,Apparel,94.81
P02359,M0040,Toys & Kids,9.49
P02360,M0087,Home & Living,14.93
P02361,M0379,Beauty,28.28
P02362,M0344,Sports & Outdoor,14.76
P02363,M0263,Apparel,49.64
P02364,M0152,Apparel,20.73
P02365,M0080,Toys & Kids,10.04
P02366,M0341,Toys & Kids,26.03
P02367,M0315,Electronics,28.6
P02368,M0097,Electronics,56.9
P02369,M0236,Toys & Kids,34.95
P02370,M0248,Beauty,37.15
P02371,M0191,Toys & Kids,32.73
P02372,M0371,Apparel,20.71
P02373,M0050,Grocery,12.88
P02374,M0104,Home & Living,31.82
P02375,M0039,Apparel,18.18
P02376,M0278,Grocery,112.26
P02377,M0258,Home & Living,82.1
P02378,M0395,Toys & Kids,43.36
P02379,M0217,Home & Living,34.49
P02380,M0061,Pet Supplies,22.67
P02381,M0181,Pet Supplies,7.89
P02382,M0036,Home & Living,20.2
P02383,M0269,Sports & Outdoor,26.88
P02384,M0270,Sports & Outdoor,30.16
P02385,M0344,Sports & Outdoor,37.43
P02386,M0136,Apparel,56.22
P02387,M0125,Grocery,13.16
P02388,M0029,Sports & Outdoor,13.27
P02389,M0167,Apparel,90.54
P02390,M0191,Toys & Kids,49.1
P02391,M0302,Grocery,17.26
P02392,M0302,Grocery,22.28
P02393,M0057,Sports & Outdoor,22.37
P02394,M0115,Sports & Outdoor,25.24
P02395,M0205,Beauty,37.54
P02396,M0135,Grocery,240.21
P02397,M0011,Sports & Outdoor,29.1
P02398,M0339,Electronics,44.54
P02399,M0293,Pet Supplies,5.38
P02400,M0209,Apparel,15.86
P02401,M0127,Home & Living,74.14
P02402,M0338,Apparel,35.24
P02403,M0015,Toys & Kids,1.5
P02404,M0179,Pet Supplies,45.0
P02405,M0321,Apparel,137.88
P02406,M0382,Pet Supplies,4.07
P02407,M0101,Grocery,96.3
P02408,M0261,Grocery,2.02
P02409,M0076,Beauty,57.07
P02410,M0047,Beauty,24.34
P02411,M0142,Electronics,2.96
P02412,M0355,Pet Supplies,36.65
P02413,M0276,Beauty,69.11
P02414,M0196,Home & Living,34.04
P02415,M0114,Beauty,41.53
P02416,M0057,Sports & Outdoor,16.94
P02417,M0109,Beauty,4.59
P02418,M0062,Toys & Kids,45.73
P02419,M0075,Toys & Kids,118.48
P02420,M0276,Beauty,67.8
P02421,M0054,Beauty,4.1
P02422,M0019,Grocery,6.28
P02423,M0217,Home & Living,11.46
P02424,M0115,Sports & Outdoor,5.85
P02425,M0182,Electronics,25.53
P02426,M0056,Home & Living,34.96
P02427,M0084,Grocery,6.77
P02428,M0177,Toys & Kids,49.37
P02429,M0277,Beauty,42.14
P02430,M0166,Grocery,14.98
P02431,M0217,Home & Living,21.0
P02432,M0209,Apparel,4.24
P02433,M0108,Toys & Kids,18.19
P02434,M0112,Grocery,24.7
P02435,M0171,Home & Living,28.56
P02436,M0013,Toys & Kids,34.5
P02437,M0275,Beauty,30.56
P02438,M0246,Home & Living,19.34
P02439,M0123,Toys & Kids,31.74
P02440,M0150,Home & Living,60.45
P02441,M0132,Sports & Outdoor,22.51
P02442,M0261,Grocery,32.65
P02443,M0304,Pet Supplies,20.75
P02444,M0044,Apparel,13.71
P02445,M0166,Grocery,39.28
P02446,M0006,Grocery,14.88
P02447,M0181,Pet Supplies,34.73
P02448,M0100,Electronics,25.16
P02449,M0135,Grocery,18.66
P02450,M0183,Beauty,18.26
P02451,M0130,Toys & Kids,15.53
P02452,M0158,Sports & Outdoor,5.58
P02453,M0306,Electronics,34.63
P02454,M0325,Pet Supplies,30.22
P02455,M0003,Toys & Kids,52.7
P02456,M0152,Apparel,15.21
P02457,M0339,Electronics,135.08
P02458,M0213,Grocery,17.43
P02459,M0083,Electronics,11.16
P02460,M0238,Beauty,10.03
P02461,M0058,Electronics,5.15
P02462,M0009,Electronics,97.45
P02463,M0253,Electronics,84.26
P02464,M0207,Grocery,42.13
P02465,M0303,Home & Living,10.95
P02466,M0138,Home & Living,125.23
P02467,M0342,Apparel,17.88
P02468,M0169,Apparel,19.26
P02469,M0296,Sports & Outdoor,89.44
P02470,M0041,Electronics,44.39
P02471,M0039,Apparel,177.86
P02472,M0314,Apparel,30.69
P02473,M0334,Grocery,17.16
P02474,M0377,Toys & Kids,14.15
P02475,M0130,Toys & Kids,4.65
P02476,M0009,Electronics,19.09
P02477,M0392,Electronics,68.73
P02478,M0241,Electronics,42.05
P02479,M0099,Toys & Kids,24.99
P02480,M0306,Electronics,10.02
P02481,M0362,Pet Supplies,30.09
P02482,M0114,Beauty,61.04
P02483,M0308,Sports & Outdoor,36.15
P02484,M0316,Toys & Kids,28.5
P02485,M0201,Apparel,11.97
P02486,M0253,Electronics,53.54
P02487,M0108,Toys & Kids,1.5
P02488,M0372,Toys & Kids,34.62
P02489,M0394,Sports & Outdoor,247.97
P02490,M0393,Apparel,6.31
P02491,M0295,Sports & Outdoor,19.74
P02492,M0017,Sports & Outdoor,24.36
P02493,M0147,Home & Living,16.18
P02494,M0178,Electronics,62.35
P02495,M0384,Electronics,37.53
P02496,M0219,Beauty,28.14
P02497,M0215,Toys & Kids,50.28
P02498,M0059,Toys & Kids,24.91
P02499,M0318,Toys & Kids,429.18
P02500,M0135,Grocery,28.11
P02501,M0037,Grocery,29.25
P02502,M0396,Grocery,5.26
P02503,M0077,Apparel,15.04
P02504,M0007,Grocery,2756.0
P02505,M0032,Electronics,7.37
P02506,M0182,Electronics,3.52
P02507,M0042,Grocery,25.26
P02508,M0338,Apparel,84.24
P02509,M0205,Beauty,25.49
P02510,M0130,Toys & Kids,18.13
P02511,M0002,Grocery,4.61
P02512,M0192,Toys & Kids,36.86
P02513,M0061,Pet Supplies,44.48
P02514,M0392,Electronics,4.94
P02515,M0117,Home & Living,68.11
P02516,M0190,Apparel,48.87
P02517,M0008,Toys & Kids,67.97
P02518,M0053,Apparel,41.48
P02519,M0083,Electronics,44.18
P02520,M0021,Sports & Outdoor,39.2
P02521,M0291,Grocery,53.6
P02522,M0379,Beauty,4.77
P02523,M0395,Toys & Kids,6.35
P02524,M0107,Grocery,12.65
P02525,M0316,Toys & Kids,21.83
P02526,M0202,Pet Supplies,34.79
P02527,M0019,Grocery,32.86
P02528,M0037,Grocery,67.05
P02529,M0220,Pet Supplies,68.97
P02530,M0170,Home & Living,11.19
P02531,M0004,Beauty,30.41
P02532,M0373,Beauty,11.44
P02533,M0293,Pet Supplies,20.71
P02534,M0201,Apparel,32.77
P02535,M0395,Toys & Kids,1.5
P02536,M0389,Pet Supplies,214.89
P02537,M0390,Electronics,40.84
P02538,M0104,Home & Living,14.35
P02539,M0353,Apparel,139.02
P02540,M0202,Pet Supplies,17.95
P02541,M0291,Grocery,27.64
P02542,M0344,Sports & Outdoor,15.83
P02543,M0066,Apparel,108.5
P02544,M0180,Sports & Outdoor,22.32
P02545,M0052,Electronics,28.07
P02546,M0112,Grocery,72.49
P02547,M0166,Grocery,41.54
P02548,M0343,Sports & Outdoor,23.36
P02549,M0346,Apparel,66.64
P02550,M0156,Toys & Kids,240.96
P02551,M0132,Sports & Outdoor,32.64
P02552,M0213,Grocery,27.25
P02553,M0365,Home & Living,28.6
P02554,M0391,Toys & Kids,79.79
P02555,M0091,Beauty,14.31
P02556,M0075,Toys & Kids,19.1
P02557,M0283,Toys & Kids,6.15
P02558,M0121,Beauty,8.45
P02559,M0080,Toys & Kids,15.39
P02560,M0013,Toys & Kids,23.33
P02561,M0162,Toys & Kids,120.56
P02562,M0157,Electronics,39.74
P02563,M0226,Apparel,10.8
P02564,M0081,Pet Supplies,12.74
P02565,M0286,Pet Supplies,84.54
P02566,M0273,Electronics,67.62
P02567,M0185,Beauty,25.16
P02568,M0073,Beauty,16.47
P02569,M0203,Beauty,67.52
P02570,M0270,Sports & Outdoor,10.03
P02571,M0150,Home & Living,34.91
P02572,M0106,Grocery,189.69
P02573,M0203,Beauty,29.51
P02574,M0143,Apparel,12.21
P02575,M0161,Pet Supplies,35.49
P02576,M0140,Beauty,16.07
P02577,M0122,Toys & Kids,7.0
P02578,M0287,Electronics,46.11
P02579,M0185,Beauty,67.09
P02580,M0187,Electronics,18.54
P02581,M0262,Electronics,17.47
P02582,M0145,Pet Supplies,10.33
P02583,M0041,Electronics,21.44
P02584,M0342,Apparel,14.79
P02585,M0023,Electronics,9.88
P02586,M0229,Sports & Outdoor,134.69
P02587,M0107,Grocery,37.33
P02588,M0086,Toys & Kids,41.06
P02589,M0017,Sports & Outdoor,54.33
P02590,M0361,Grocery,49.1
P02591,M0172,Home & Living,16.92
P02592,M0138,Home & Living,31.35
P02593,M0297,Grocery,19.26
P02594,M0016,Grocery,36.4
P02595,M0226,Apparel,33.37
P02596,M0198,Home & Living,17.38
P02597,M0222,Beauty,7.42
P02598,M0050,Grocery,27.98
P02599,M0382,Pet Supplies,20.41
P02600,M0096,Apparel,4.48
P02601,M0272,Home & Living,38.74
P02602,M0299,Apparel,58.49
P02603,M0138,Home & Living,238.77
P02604,M0053,Apparel,17.25
P02605,M0119,Electronics,15.11
P02606,M0323,Sports & Outdoor,9.04
P02607,M0363,Electronics,29.6
P02608,M0375,Pet Supplies,29.43
P02609,M0091,Beauty,11.82
P02610,M0243,Home & Living,20.96
P02611,M0061,Pet Supplies,4.13
P02612,M0285,Beauty,56.47
P02613,M0167,Apparel,12.26
P02614,M0286,Pet Supplies,23.78
P02615,M0275,Beauty,6.79
P02616,M0398,Electronics,14.53
P02617,M0196,Home & Living,19.07
P02618,M0137,Sports & Outdoor,24.28
P02619,M0211,Apparel,37.78
P02620,M0066,Apparel,89.58
P02621,M0045,Home & Living,47.44
P02622,M0208,Pet Supplies,58.32
P02623,M0331,Sports & Outdoor,90.15
P02624,M0214,Beauty,40.97
P02625,M0313,Home & Living,23.74
P02626,M0072,Electronics,60.84
P02627,M0180,Sports & Outdoor,64.44
P02628,M0246,Home & Living,43.98
P02629,M0140,Beauty,6.62
P02630,M0006,Grocery,11.5
P02631,M0030,Beauty,19.16
P02632,M0372,Toys & Kids,49.48
P02633,M0243,Home & Living,24.07
P02634,M0106,Grocery,68.25
P02635,M0104,Home & Living,80.14
P02636,M0016,Grocery,72.19
P02637,M0378,Toys & Kids,72.6
P02638,M0044,Apparel,9.65
P02639,M0304,Pet Supplies,37.88
P02640,M0097,Electronics,14.2
P02641,M0135,Grocery,5.56
P02642,M0110,Toys & Kids,18.94
P02643,M0330,Sports & Outdoor,80.82
P02644,M0014,Grocery,37.14
P02645,M0141,Pet Supplies,150.81
P02646,M0112,Grocery,28.78
P02647,M0110,Toys & Kids,222.08
P02648,M0078,Electronics,28.78
P02649,M0365,Home & Living,25.03
P02650,M0152,Apparel,7.76
P02651,M0168,Electronics,66.65
P02652,M0155,Beauty,15.61
P02653,M0393,Apparel,13.7
P02654,M0136,Apparel,77.72
P02655,M0137,Sports & Outdoor,69.57
P02656,M0132,Sports & Outdoor,67.96
P02657,M0131,Sports & Outdoor,17.71
P02658,M0036,Home & Living,23.43
P02659,M0242,Sports & Outdoor,23.25
P02660,M0011,Sports & Outdoor,49.61
P02661,M0091,Beauty,99.31
P02662,M0081,Pet Supplies,34.17
P02663,M0117,Home & Living,145.1
P02664,M0303,Home & Living,55.01
P02665,M0240,Toys & Kids,19.86
P02666,M0397,Home & Living,51.72
P02667,M0141,Pet Supplies,113.9
P02668,M0372,Toys & Kids,148.18
P02669,M0018,Electronics,71.39
P02670,M0202,Pet Supplies,25.11
P02671,M0320,Grocery,20.19
P02672,M0213,Grocery,41.2
P02673,M0374,Apparel,110.67
P02674,M0126,Sports & Outdoor,36.25
P02675,M0014,Grocery,36.93
P02676,M0310,Home & Living,25.69
P02677,M0028,Grocery,18.26
P02678,M0306,Electronics,21.2
P02679,M0294,Apparel,27.71
P02680,M0338,Apparel,115.16
P02681,M0192,Toys & Kids,19.77
P02682,M0359,Home & Living,25.72
P02683,M0068,Apparel,11.26
P02684,M0174,Toys & Kids,46.76
P02685,M0049,Toys & Kids,83.93
P02686,M0307,Apparel,105.85
P02687,M0286,Pet Supplies,29.46
P02688,M0323,Sports & Outdoor,41.14
P02689,M0306,Electronics,21.37
P02690,M0124,Beauty,39.46
P02691,M0028,Grocery,32.54
P02692,M0372,Toys & Kids,25.85
P02693,M0198,Home & Living,27.77
P02694,M0038,Grocery,36.85
P02695,M0371,Apparel,18.83
P02696,M0398,Electronics,19.72
P02697,M0179,Pet Supplies,114.05
P02698,M0309,Apparel,281.32
P02699,M0015,Toys & Kids,8.3
P02700,M0038,Grocery,7.9
P02701,M0111,Apparel,10.37
P02702,M0263,Apparel,22.35
P02703,M0054,Beauty,54.94
P02704,M0014,Grocery,41.77
P02705,M0268,Apparel,28.64
P02706,M0309,Apparel,39.49
P02707,M0296,Sports & Outdoor,13.16
P02708,M0320,Grocery,19.69
P02709,M0322,Home & Living,24.09
P02710,M0241,Electronics,5.9
P02711,M0208,Pet Supplies,8.63
P02712,M0343,Sports & Outdoor,8.94
P02713,M0140,Beauty,48.8
P02714,M0040,Toys & Kids,30.59
P02715,M0301,Apparel,42.52
P02716,M0111,Apparel,4.68
P02717,M0392,Electronics,6.45
P02718,M0166,Grocery,44.56
P02719,M0341,Toys & Kids,2.01
P02720,M0017,Sports & Outdoor,73.86
P02721,M0264,Pet Supplies,4.75
P02722,M0180,Sports & Outdoor,52.41
P02723,M0186,Beauty,11.03
P02724,M0107,Grocery,63.06
P02725,M0389,Pet Supplies,440.25
P02726,M0158,Sports & Outdoor,3.17
P02727,M0341,Toys & Kids,45.87
P02728,M0171,Home & Living,4.82
P02729,M0020,Beauty,36.02
P02730,M0352,Home & Living,20.37
P02731,M0075,Toys & Kids,27.57
P02732,M0109,Beauty,10.8
P02733,M0345,Pet Supplies,49.53
P02734,M0358,Pet Supplies,6.66
P02735,M0367,Beauty,75.0
P02736,M0171,Home & Living,16.97
P02737,M0303,Home & Living,6.94
P02738,M0132,Sports & Outdoor,103.07
P02739,M0297,Grocery,23.09
P02740,M0202,Pet Supplies,136.57
P02741,M0021,Sports & Outdoor,73.64
P02742,M0168,Electronics,11.96
P02743,M0188,Beauty,22.73
P02744,M0103,Grocery,27.36
P02745,M0150,Home & Living,96.9
P02746,M0202,Pet Supplies,36.37
P02747,M0020,Beauty,28.75
P02748,M0061,Pet Supplies,20.49
P02749,M0307,Apparel,23.44
P02750,M0141,Pet Supplies,79.37
P02751,M0244,Toys & Kids,24.61
P02752,M0227,Grocery,17.19
P02753,M0221,Electronics,14.76
P02754,M0166,Grocery,14.9
P02755,M0194,Apparel,6.95
P02756,M0330,Sports & Outdoor,12.49
P02757,M0387,Home & Living,94.5
P02758,M0103,Grocery,20.37
P02759,M0268,Apparel,46.25
P02760,M0388,Grocery,2.64
P02761,M0004,Beauty,40.91
P02762,M0314,Apparel,21.22
P02763,M0199,Apparel,15.91
P02764,M0388,Grocery,28.87
P02765,M0232,Grocery,15.7
P02766,M0336,Grocery,3.63
P02767,M0067,Pet Supplies,56.26
P02768,M0057,Sports & Outdoor,30.53
P02769,M0371,Apparel,18.49
P02770,M0211,Apparel,10.28
P02771,M0224,Electronics,6.53
P02772,M0068,Apparel,30.01
P02773,M0091,Beauty,104.8
P02774,M0328,Home & Living,29.45
P02775,M0122,Toys & Kids,7.07
P02776,M0234,Grocery,30.04
P02777,M0127,Home & Living,23.38
P02778,M0106,Grocery,53.39
P02779,M0067,Pet Supplies,42.35
P02780,M0372,Toys & Kids,1.67
P02781,M0377,Toys & Kids,40.07
P02782,M0047,Beauty,9.94
P02783,M0142,Electronics,6.82
P02784,M0226,Apparel,20.7
P02785,M0154,Apparel,35.51
P02786,M0289,Sports & Outdoor,5.6
P02787,M0105,Grocery,46.25
P02788,M0024,Pet Supplies,48.76
P02789,M0135,Grocery,25.59
P02790,M0240,Toys & Kids,11.24
P02791,M0073,Beauty,10.16
P02792,M0327,Electronics,61.77
P02793,M0005,Beauty,6.3
P02794,M0028,Grocery,63.95
P02795,M0204,Toys & Kids,21.14
P02796,M0205,Beauty,22.51
P02797,M0118,Electronics,5.27
P02798,M0104,Home & Living,21.5
P02799,M0028,Grocery,42.62
P02800,M0266,Sports & Outdoor,7.37
P02801,M0152,Apparel,38.43
P02802,M0048,Pet Supplies,26.58
P02803,M0160,Grocery,13.74
P02804,M0375,Pet Supplies,52.94
P02805,M0105,Grocery,3.38
P02806,M0358,Pet Supplies,33.52
P02807,M0104,Home & Living,105.37
P02808,M0075,Toys & Kids,89.65
P02809,M0105,Grocery,34.84
P02810,M0130,Toys & Kids,18.7
P02811,M0049,Toys & Kids,13.84
P02812,M0236,Toys & Kids,18.68
P02813,M0134,Sports & Outdoor,40.02
P02814,M0288,Sports & Outdoor,11.86
P02815,M0197,Apparel,48.51
P02816,M0178,Electronics,167.31
P02817,M0189,Electronics,23.2
P02818,M0063,Apparel,7.32
P02819,M0286,Pet Supplies,7.31
P02820,M0042,Grocery,49.35
P02821,M0289,Sports & Outdoor,23.25
P02822,M0400,Apparel,54.01
P02823,M0306,Electronics,15.18
P02824,M0183,Beauty,51.81
P02825,M0126,Sports & Outdoor,21.27
P02826,M0350,Electronics,12.69
P02827,M0103,Grocery,17.1
P02828,M0193,Sports & Outdoor,8.35
P02829,M0309,Apparel,147.0
P02830,M0369,Home & Living,22.49
P02831,M0369,Home & Living,43.82
P02832,M0036,Home & Living,15.13
P02833,M0360,Toys & Kids,9.52
P02834,M0046,Pet Supplies,19.88
P02835,M0234,Grocery,66.09
P02836,M0372,Toys & Kids,15.35
P02837,M0262,Electronics,11.21
P02838,M0379,Beauty,28.22
P02839,M0138,Home & Living,38.44
P02840,M0126,Sports & Outdoor,107.62
P02841,M0131,Sports & Outdoor,33.73
P02842,M0143,Apparel,43.8
P02843,M0274,Pet Supplies,46.87
P02844,M0181,Pet Supplies,8.69
P02845,M0295,Sports & Outdoor,10.31
P02846,M0167,Apparel,9.25
P02847,M0124,Beauty,7.4
P02848,M0077,Apparel,50.19
P02849,M0221,Electronics,31.85
P02850,M0360,Toys & Kids,26.35
P02851,M0344,Sports & Outdoor,2.38
P02852,M0102,Electronics,156.01
P02853,M0192,Toys & Kids,10.97
P02854,M0283,Toys & Kids,155.5
P02855,M0245,Toys & Kids,6.66
P02856,M0027,Beauty,11.81
P02857,M0237,Toys & Kids,3.38
P02858,M0016,Grocery,33.98
P02859,M0047,Beauty,9.11
P02860,M0262,Electronics,9.34
P02861,M0042,Grocery,7.13
P02862,M0136,Apparel,49.38
P02863,M0236,Toys & Kids,46.54
P02864,M0263,Apparel,125.31
P02865,M0179,Pet Supplies,13.23
P02866,M0038,Grocery,29.87
P02867,M0320,Grocery,7.69
P02868,M0380,Apparel,18.15
P02869,M0356,Pet Supplies,15.38
P02870,M0300,Home & Living,37.26
P02871,M0161,Pet Supplies,61.27
P02872,M0351,Sports & Outdoor,59.86
P02873,M0196,Home & Living,11.49
P02874,M0055,Beauty,60.26
P02875,M0341,Toys & Kids,23.58
P02876,M0129,Sports & Outdoor,18.32
P02877,M0376,Home & Living,12.97
P02878,M0148,Electronics,14.82
P02879,M0348,Pet Supplies,117.69
P02880,M0215,Toys & Kids,32.35
P02881,M0187,Electronics,28.71
P02882,M0119,Electronics,19.37
P02883,M0335,Beauty,221.71
P02884,M0025,Grocery,79.4
P02885,M0188,Beauty,12.82
P02886,M0148,Electronics,19.18
P02887,M0218,Home & Living,20.23
P02888,M0102,Electronics,27.97
P02889,M0266,Sports & Outdoor,13.05
P02890,M0155,Beauty,36.41
P02891,M0076,Beauty,90.64
P02892,M0079,Sports & Outdoor,7.52
P02893,M0279,Home & Living,8.89
P02894,M0105,Grocery,15.88
P02895,M0123,Toys & Kids,16.56
P02896,M0251,Electronics,148.21
P02897,M0132,Sports & Outdoor,60.43
P02898,M0156,Toys & Kids,57.39
P02899,M0098,Toys & Kids,19.34
P02900,M0139,Apparel,18.96
P02901,M0278,Grocery,6.64
P02902,M0214,Beauty,49.58
P02903,M0400,Apparel,38.17
P02904,M0309,Apparel,78.05
P02905,M0007,Grocery,811.6
P02906,M0152,Apparel,21.59
P02907,M0116,Sports & Outdoor,28.59
P02908,M0236,Toys & Kids,54.75
P02909,M0107,Grocery,6.53
P02910,M0387,Home & Living,47.58
P02911,M0120,Home & Living,24.08
P02912,M0209,Apparel,9.46
P02913,M0050,Grocery,3.76
P02914,M0364,Pet Supplies,21.7
P02915,M0365,Home & Living,90.28
P02916,M0318,Toys & Kids,110.74
P02917,M0141,Pet Supplies,33.78
P02918,M0024,Pet Supplies,143.42
P02919,M0285,Beauty,23.6
P02920,M0172,Home & Living,57.86
P02921,M0397,Home & Living,16.34
P02922,M0280,Home & Living,15.44
P02923,M0216,Apparel,13.33
P02924,M0395,Toys & Kids,3.84
P02925,M0321,Apparel,78.13
P02926,M0184,Toys & Kids,13.77
P02927,M0008,Toys & Kids,11.93
P02928,M0038,Grocery,8.48
P02929,M0178,Electronics,20.41
P02930,M0225,Toys & Kids,119.96
P02931,M0013,Toys & Kids,161.48
P02932,M0051,Grocery,5.5
P02933,M0282,Beauty,17.83
P02934,M0301,Apparel,9.67
P02935,M0012,Pet Supplies,59.71
P02936,M0204,Toys & Kids,31.75
P02937,M0033,Home & Living,13.83
P02938,M0290,Beauty,26.19
P02939,M0334,Grocery,15.96
P02940,M0348,Pet Supplies,104.88
P02941,M0240,Toys & Kids,40.14
P02942,M0252,Beauty,44.83
P02943,M0371,Apparel,2.23
P02944,M0245,Toys & Kids,23.1
P02945,M0179,Pet Supplies,159.95
P02946,M0302,Grocery,80.92
P02947,M0237,Toys & Kids,4.65
P02948,M0337,Pet Supplies,18.5
P02949,M0210,Grocery,8.32
P02950,M0348,Pet Supplies,114.43
P02951,M0018,Electronics,30.56
P02952,M0015,Toys & Kids,12.29
P02953,M0040,Toys & Kids,25.3
P02954,M0223,Toys & Kids,2.35
P02955,M0284,Beauty,9.24
P02956,M0087,Home & Living,25.35
P02957,M0063,Apparel,52.52
P02958,M0345,Pet Supplies,4.28
P02959,M0301,Apparel,17.41
P02960,M0260,Sports & Outdoor,60.87
P02961,M0196,Home & Living,6.64
P02962,M0169,Apparel,30.15
P02963,M0009,Electronics,26.03
P02964,M0076,Beauty,114.77
P02965,M0359,Home & Living,19.94
P02966,M0136,Apparel,21.02
P02967,M0282,Beauty,52.96
P02968,M0282,Beauty,7.44
P02969,M0124,Beauty,20.11
P02970,M0082,Beauty,16.28
P02971,M0277,Beauty,21.65
P02972,M0038,Grocery,52.64
P02973,M0198,Home & Living,40.4
P02974,M0356,Pet Supplies,12.51
P02975,M0285,Beauty,27.74
P02976,M0306,Electronics,93.82
P02977,M0034,Sports & Outdoor,11.61
P02978,M0080,Toys & Kids,27.96
P02979,M0111,Apparel,20.62
P02980,M0117,Home & Living,23.18
P02981,M0078,Electronics,5.65
P02982,M0389,Pet Supplies,87.33
P02983,M0066,Apparel,12.22
P02984,M0284,Beauty,61.77
P02985,M0235,Beauty,14.02
P02986,M0245,Toys & Kids,13.97
P02987,M0086,Toys & Kids,73.1
P02988,M0124,Beauty,60.01
P02989,M0243,Home & Living,29.6
P02990,M0120,Home & Living,48.67
P02991,M0278,Grocery,18.92
P02992,M0016,Grocery,24.35
P02993,M0030,Beauty,13.52
P02994,M0292,Apparel,55.35
P02995,M0247,Grocery,13.14
P02996,M0018,Electronics,93.38
P02997,M0360,Toys & Kids,18.46
P02998,M0002,Grocery,24.99
P02999,M0383,Pet Supplies,48.56
P03000,M0292,Apparel,25.07
P03001,M0396,Grocery,18.76
P03002,M0380,Apparel,23.88
P03003,M0126,Sports & Outdoor,54.84
P03004,M0303,Home & Living,13.51
P03005,M0085,Toys & Kids,21.9
P03006,M0189,Electronics,24.76
P03007,M0097,Electronics,53.42
P03008,M0195,Pet Supplies,22.42
P03009,M0349,Electronics,124.89
P03010,M0175,Toys & Kids,21.31
P03011,M0037,Grocery,19.81
P03012,M0130,Toys & Kids,21.03
P03013,M0315,Electronics,7.5
P03014,M0209,Apparel,9.65
P03015,M0225,Toys & Kids,15.22
P03016,M0173,Grocery,68.19
P03017,M0118,Electronics,23.81
P03018,M0240,Toys & Kids,15.86
P03019,M0254,Apparel,73.99
P03020,M0360,Toys & Kids,99.09
P03021,M0248,Beauty,75.93
P03022,M0399,Apparel,11.38
P03023,M0331,Sports & Outdoor,15.71
P03024,M0032,Electronics,125.51
P03025,M0157,Electronics,30.48
P03026,M0154,Apparel,19.28
P03027,M0002,Grocery,46.83
P03028,M0073,Beauty,60.74
P03029,M0305,Sports & Outdoor,14.67
P03030,M0141,Pet Supplies,29.89
P03031,M0060,Toys & Kids,56.48
P03032,M0115,Sports & Outdoor,8.63
P03033,M0110,Toys & Kids,24.81
P03034,M0070,Beauty,9.0
P03035,M0041,Electronics,10.12
P03036,M0306,Electronics,14.78
P03037,M0330,Sports & Outdoor,37.69
P03038,M0199,Apparel,18.36
