customer_id,signup_date,channel_id,region
C018110,2023-08-27 21:53:10,email,SG
C018111,2023-04-29 13:23:58,organic,TH
C018112,2024-08-09 13:04:48,email,MY
C018113,2023-04-24 02:48:05,affiliate,SG
C018114,2023-10-11 01:59:52,affiliate,SG
C018115,2025-06-28 16:17:47,social,TH
C018116,2024-12-30 09:25:31,organic,PH
C018117,2023-12-01 21:59:30,affiliate,ID
C018118,2023-10-08 12:13:46,social,SG
C018119,2025-04-07 16:32:01,organic,MY
C018120,2023-10-23 19:53:03,organic,SG
C018121,2023-07-02 20:56:26,social,SG
C018122,2025-04-09 07:10:36,referral,TH
C018123,2023-05-01 09:27:09,affiliate,SG
C018124,2024-03-08 05:29:08,affiliate,ID
C018125,2023-12-24 01:06:46,social,MY
C018126,2025-05-16 11:48:48,affiliate,SG
C018127,2023-12-27 03:50:32,organic,MY
C018128,2024-05-17 23:22:08,organic,SG
C018129,2024-07-31 15:59:58,organic,ID
C018130,2023-07-29 17:09:24,email,ID
C018131,2024-11-18 11:28:13,affiliate,VN
C018132,2025-05-08 00:03:55,referral,SG
C018133,2024-04-07 15:45:01,affiliate,SG
C018134,2023-08-31 15:34:35,social,MY
C018135,2025-03-02 15:42:29,email,TH
C018136,2023-01-26 19:16:42,paid_search,ID
C018137,2023-11-03 23:56:33,email,PH
C018138,2023-03-13 08:12:13,email,SG
C018139,2024-05-03 22:07:24,paid_search,TH
C018140,2025-03-12 02:59:41,organic,ID
C018141,2025-01-22 03:48:27,organic,SG
C018142,2024-04-06 10:01:32,referral,SG
C018143,2024-01-18 12:24:44,social,MY
C018144,2023-09-09 06:36:16,paid_search,MY
C018145,2023-07-16 04:55:08,affiliate,MY
C018146,2023-08-14 12:57:59,paid_search,TH
C018147,2024-01-18 01:55:54,paid_search,SG
C018148,2025-06-14 18:05:47,email,TH
C018149,2024-03-11 07:18:49,paid_search,MY
C018150,2023-06-24 12:25:49,paid_search,SG
C018151,2023-05-30 01:18:09,email,ID
C018152,2023-06-10 23:47:34,paid_search,MY
C018153,2025-06-21 07:41:02,paid_search,SG
C018154,2024-06-04 05:14:09,organic,ID
C018155,2023-12-23 22:15:05,referral,MY
C018156,2024-11-20 05:49:08,social,SG
C018157,2024-06-27 06:38:56,referral,MY
C018158,2025-04-04 08:55:48,social,ID
C018159,2025-01-07 18:58:17,organic,TH
C018160,2025-06-25 18:57:15,paid_search,MY
C018161,2023-01-31 09:07:07,paid_search,ID
C018162,2023-05-19 06:16:08,email,ID
C018163,2024-07-02 13:37:17,social,PH
C018164,2025-06-27 02:30:45,social,SG
C018165,2024-09-02 06:19:24,email,ID
C018166,2024-06-05 08:11:58,organic,SG
C018167,2025-01-29 21:25:04,referral,SG
C018168,2023-11-13 11:36:44,paid_search,TH
C018169,2023-01-15 00:15:20,social,MY
C018170,2023-06-02 11:27:05,organic,SG
C018171,2023-05-22 13:17:27,organic,ID
C018172,2023-06-14 03:48:00,email,MY
C018173,2025-04-29 00:35:45,paid_search,PH
C018174,2024-02-20 15:52:04,referral,PH
C018175,2024-02-07 19:42:59,social,SG
C018176,2025-04-01 04:00:16,social,VN
C018177,2025-02-18 08:08:02,paid_search,ID
C018178,2024-02-08 07:26:45,affiliate,ID
C018179,2023-09-25 19:07:18,affiliate,SG
C018180,2024-12-24 19:17:35,organic,VN
C018181,2024-04-21 07:47:53,social,ID
C018182,2025-04-24 07:33:55,affiliate,PH
C018183,2025-03-23 15:35:55,organic,TH
C018184,2024-01-25 19:08:14,paid_search,MY
C018185,2024-02-15 15:57:36,affiliate,VN
C018186,2023-08-25 22:08:50,paid_search,MY
C018187,2023-04-03 09:24:22,affiliate,VN
C018188,2025-01-11 00:01:08,paid_search,SG
C018189,2024-08-27 22:11:42,social,MY
C018190,2023-05-22 17:06:25,paid_search,VN
C018191,2025-05-16 06:35:56,paid_search,SG
C018192,2023-06-16 13:08:04,affiliate,VN
C018193,2023-03-03 07:31:36,email,SG
C018194,2025-04-02 01:10:18,affiliate,ID
C018195,2025-02-23 09:08:16,paid_search,ID
C018196,2023-10-24 03:56:19,affiliate,SG
C018197,2024-04-29 10:52:37,email,VN
C018198,2023-01-24 04:00:33,organic,SG
C018199,2024-02-26 18:58:27,paid_search,VN
C018200,2023-11-19 09:47:40,organic,PH
C018201,2024-11-29 14:54:39,organic,ID
C018202,2024-09-11 23:04:10,affiliate,PH
C018203,2025-01-22 07:46:14,affiliate,ID
C018204,2025-02-18 19:35:16,organic,PH
C018205,2025-03-21 04:12:01,organic,TH
C018206,2023-04-19 12:20:32,organic,ID
C018207,2025-04-29 00:57:58,referral,PH
C018208,2024-03-23 04:20:28,social,MY
C018209,2024-03-30 16:28:00,social,MY
C018210,2025-05-11 16:29:00,social,VN
C018211,2023-06-04 04:21:05,affiliate,ID
C018212,2024-04-06 09:00:14,organic,SG
C018213,2025-03-08 22:00:38,organic,MY
C018214,2025-03-07 03:52:39,social,ID
C018215,2023-10-09 10:37:45,affiliate,SG
C018216,2023-12-21 06:47:15,email,ID
C018217,2024-06-24 15:23:29,referral,SG
C018218,2024-07-01 08:37:24,referral,SG
C018219,2025-05-30 07:09:24,organic,VN
C018220,2025-06-02 07:59:02,email,SG
C018221,2024-03-05 14:59:54,referral,VN
C018222,2024-08-07 17:00:28,organic,ID
C018223,2024-11-16 04:37:18,social,PH
C018224,2024-07-24 19:27:15,organic,TH
C018225,2024-01-03 06:30:42,referral,MY
C018226,2024-10-10 02:45:59,organic,SG
C018227,2024-08-20 14:37:23,paid_search,VN
C018228,2024-10-19 11:40:34,social,TH
C018229,2023-11-09 04:37:48,social,SG
C018230,2025-05-12 16:34:36,organic,PH
C018231,2023-03-27 08:19:39,organic,MY
C018232,2024-02-17 22:36:16,referral,SG
C018233,2024-11-22 21:50:15,affiliate,SG
C018234,2023-08-17 11:35:33,email,VN
C018235,2023-03-08 03:26:46,organic,MY
C018236,2025-05-09 14:39:48,email,TH
C018237,2024-12-29 02:55:44,social,MY
C018238,2025-02-21 11:24:24,paid_search,SG
C018239,2025-04-28 08:59:26,organic,SG
C018240,2023-09-05 03:50:37,organic,VN
C018241,2025-01-08 13:39:32,organic,SG
C018242,2024-07-20 19:32:59,social,PH
C018243,2023-06-28 13:47:58,paid_search,SG
C018244,2023-12-28 09:55:54,social,PH
C018245,2023-10-30 04:47:07,social,SG
C018246,2025-04-04 01:41:59,social,ID
C018247,2023-02-08 05:58:57,social,SG
C018248,2025-04-17 13:17:42,social,SG
C018249,2023-10-01 03:43:49,organic,VN
C018250,2023-12-03 11:51:00,organic,SG
C018251,2024-06-24 15:09:53,social,VN
C018252,2023-06-07 16:29:07,paid_search,ID
C018253,2023-04-19 19:29:28,paid_search,TH
C018254,2025-04-28 18:02:10,paid_search,MY
C018255,2023-02-19 16:25:27,organic,PH
C018256,2024-11-25 23:48:15,organic,VN
C018257,2023-07-19 12:15:14,social,VN
C018258,2023-06-23 07:55:57,social,SG
C018259,2024-02-16 00:35:06,social,SG
C018260,2023-05-16 01:08:30,organic,VN
C018261,2023-06-18 19:27:33,referral,ID
C018262,2024-03-17 15:10:02,paid_search,MY
C018263,2025-01-20 20:38:04,social,MY
C018264,2024-06-04 21:23:56,paid_search,MY
C018265,2023-04-12 16:26:23,paid_search,ID
C018266,2024-12-30 13:29:00,email,MY
C018267,2023-01-13 09:31:34,organic,MY
C018268,2025-01-18 11:10:41,organic,MY
C018269,2023-11-10 08:58:21,organic,MY
C018270,2023-12-02 02:42:09,affiliate,SG
C018271,2025-01-05 16:47:49,affiliate,SG
C018272,2024-05-01 22:10:21,email,ID
C018273,2025-02-21 00:10:06,paid_search,PH
C018274,2024-08-06 16:57:50,organic,SG
C018275,2023-02-18 12:38:56,referral,VN
C018276,2025-05-13 03:22:39,organic,ID
C018277,2023-05-08 18:46:45,organic,PH
C018278,2023-10-30 05:43:33,referral,MY
C018279,2023-08-27 04:32:13,organic,ID
C018280,2024-10-20 02:10:57,referral,ID
C018281,2023-02-27 19:01:27,email,PH
C018282,2024-11-14 22:24:34,referral,SG
C018283,2024-04-03 22:28:45,social,SG
C018284,2025-05-28 21:18:12,paid_search,VN
C018285,2023-04-24 00:40:40,social,SG
C018286,2023-10-05 21:55:55,referral,VN
C018287,2025-02-04 11:04:53,email,SG
C018288,2023-11-13 02:37:21,referral,SG
C018289,2025-01-17 11:18:37,affiliate,MY
C018290,2024-05-27 00:45:17,email,TH
C018291,2024-03-26 21:23:25,affiliate,ID
C018292,2023-03-15 20:16:13,organic,VN
C018293,2024-09-04 17:47:29,affiliate,ID
C018294,2025-06-19 11:13:12,affiliate,ID
C018295,2024-06-06 17:35:02,organic,ID
C018296,2023-03-20 02:30:14,social,MY
C018297,2023-07-13 14:56:43,social,ID
C018298,2025-05-08 20:01:25,referral,PH
C018299,2025-05-13 22:23:56,organic,PH
C018300,2023-08-19 20:27:49,social,SG
C018301,2023-09-21 05:46:24,social,MY
C018302,2024-02-15 12:16:23,paid_search,ID
C018303,2025-04-12 14:14:53,affiliate,TH
C018304,2024-10-21 22:46:46,social,MY
C018305,2023-05-30 05:58:39,paid_search,PH
C018306,2025-02-25 11:50:30,referral,MY
C018307,2024-12-31 06:57:52,organic,SG
C018308,2024-05-20 00:41:16,paid_search,TH
C018309,2023-09-08 13:19:10,organic,ID
C018310,2023-06-16 13:34:55,affiliate,VN
C018311,2024-01-15 07:24:18,referral,SG
C018312,2024-04-13 18:11:50,social,SG
C018313,2024-07-18 22:33:45,paid_search,PH
C018314,2025-05-22 15:55:04,paid_search,MY
C018315,2024-11-02 05:13:02,social,SG
C018316,2024-12-19 17:26:39,social,TH
C018317,2025-05-10 06:52:44,organic,PH
C018318,2023-08-30 10:17:59,organic,PH
C018319,2024-08-16 22:59:16,affiliate,PH
C018320,2024-03-29 08:44:39,social,SG
C018321,2025-01-01 12:34:44,organic,VN
C018322,2024-01-15 21:19:19,affiliate,SG
C018323,2025-02-28 16:17:24,paid_search,MY
C018324,2023-10-30 01:01:42,email,SG
C018325,2024-09-23 17:06:18,organic,MY
C018326,2024-12-21 17:40:35,affiliate,SG
C018327,2023-07-29 20:44:17,organic,VN
C018328,2024-12-12 03:47:11,affiliate,PH
C018329,2025-01-21 14:27:43,email,SG
C018330,2024-08-28 13:36:03,organic,SG
C018331,2023-02-12 02:09:39,organic,SG
C018332,2024-05-10 14:41:31,referral,ID
C018333,2024-11-06 14:15:19,organic,VN
C018334,2024-03-25 15:48:18,organic,TH
C018335,2024-08-21 10:35:30,social,MY
C018336,2023-11-10 21:48:03,organic,PH
C018337,2024-06-01 00:56:36,social,ID
C018338,2024-01-18 07:55:26,social,TH
C018339,2024-06-03 07:24:05,organic,MY
C018340,2024-04-23 11:37:42,paid_search,ID
C018341,2024-05-24 13:26:29,organic,MY
C018342,2024-07-11 10:53:29,affiliate,SG
C018343,2023-02-14 14:11:40,organic,ID
C018344,2024-11-03 19:01:05,email,SG
C018345,2023-07-07 02:59:39,social,ID
C018346,2023-10-01 01:14:23,email,ID
C018347,2024-03-12 19:58:22,paid_search,MY
C018348,2024-09-18 05:58:18,organic,SG
C018349,2024-04-21 13:20:22,social,TH
C018350,2023-05-28 09:02:31,email,SG
C018351,2025-01-18 05:58:36,email,SG
C018352,2024-01-20 10:53:28,organic,MY
C018353,2023-08-12 15:13:28,email,SG
C018354,2023-12-08 10:48:13,organic,MY
C018355,2025-02-21 06:15:58,social,TH
C018356,2024-03-30 02:07:52,social,TH
C018357,2025-01-17 07:02:06,organic,MY
C018358,2023-03-18 07:11:21,affiliate,SG
C018359,2024-08-18 10:29:03,social,PH
C018360,2024-06-16 13:32:09,organic,VN
C018361,2023-05-21 06:00:08,organic,SG
C018362,2024-06-11 17:28:54,email,ID
C018363,2025-01-07 10:53:16,referral,PH
C018364,2023-04-19 06:53:13,organic,PH
C018365,2023-11-25 19:20:15,organic,MY
C018366,2024-01-03 14:00:38,social,ID
C018367,2025-04-23 23:22:54,paid_search,ID
C018368,2024-05-22 18:23:16,paid_search,TH
C018369,2024-05-13 14:53:57,paid_search,PH
C018370,2024-11-07 01:32:10,social,MY
C018371,2024-02-08 23:45:17,organic,SG
C018372,2024-11-22 11:02:24,paid_search,TH
C018373,2024-05-03 03:39:29,organic,PH
C018374,2023-07-10 17:01:08,organic,VN
C018375,2023-09-08 06:02:54,affiliate,SG
C018376,2024-10-22 11:31:58,organic,VN
C018377,2024-12-26 05:18:22,organic,SG
C018378,2025-06-25 20:03:58,referral,PH
C018379,2024-08-24 00:03:47,affiliate,TH
C018380,2025-06-13 11:39:01,referral,SG
C018381,2025-03-07 14:06:31,organic,SG
C018382,2023-02-01 10:30:13,social,SG
C018383,2023-05-22 21:35:50,email,SG
C018384,2024-02-13 03:30:03,email,SG
C018385,2024-04-16 21:04:05,organic,VN
C018386,2024-01-06 19:36:37,paid_search,SG
C018387,2023-03-27 21:52:37,organic,PH
C018388,2025-04-21 05:59:56,social,SG
C018389,2024-08-18 11:33:08,paid_search,ID
C018390,2025-03-15 20:50:56,social,ID
C018391,2023-07-16 12:03:10,social,MY
C018392,2023-06-21 16:17:23,referral,MY
C018393,2023-09-20 08:54:29,affiliate,TH
C018394,2023-12-30 22:58:10,email,SG
C018395,2024-04-27 14:42:58,organic,MY
C018396,2025-06-09 20:19:19,referral,TH
C018397,2023-08-03 19:57:04,organic,MY
C018398,2023-04-18 09:49:39,organic,SG
C018399,2023-02-12 19:11:13,paid_search,SG
C018400,2024-08-27 08:01:24,email,ID
C018401,2025-01-01 10:52:51,organic,PH
C018402,2023-11-20 09:41:32,paid_search,SG
C018403,2025-06-15 05:47:48,organic,ID
C018404,2025-05-07 18:17:45,social,SG
C018405,2023-06-22 16:35:06,email,PH
C018406,2023-02-20 20:09:12,social,VN
C018407,2024-07-02 18:31:10,paid_search,MY
C018408,2024-03-30 23:15:02,referral,SG
C018409,2024-02-27 00:54:23,paid_search,ID
C018410,2025-02-26 08:39:44,paid_search,ID
C018411,2024-12-12 18:48:50,social,ID
C018412,2024-10-05 09:42:05,email,SG
C018413,2023-06-04 09:21:46,email,SG
C018414,2024-06-01 16:28:40,organic,SG
C018415,2023-09-20 21:56:43,referral,TH
C018416,2025-01-06 23:52:58,paid_search,ID
C018417,2023-02-23 23:16:51,affiliate,SG
C018418,2023-04-27 21:47:59,social,VN
C018419,2024-04-29 06:33:35,paid_search,VN
C018420,2024-12-09 23:31:22,organic,TH
C018421,2023-02-03 02:11:45,paid_search,ID
C018422,2023-07-04 16:32:38,paid_search,ID
C018423,2024-03-28 05:31:25,referral,ID
C018424,2024-11-02 04:57:40,referral,SG
C018425,2023-12-19 17:16:59,paid_search,TH
C018426,2024-08-01 16:02:09,referral,ID
C018427,2023-11-02 06:50:51,referral,ID
C018428,2023-06-12 18:48:01,affiliate,ID
C018429,2024-04-16 04:56:12,paid_search,MY
C018430,2025-05-18 15:37:37,organic,TH
C018431,2024-02-10 11:56:53,affiliate,SG
C018432,2023-05-20 05:02:06,social,VN
C018433,2024-12-12 00:34:03,paid_search,PH
C018434,2023-02-18 13:13:24,paid_search,ID
C018435,2024-08-08 20:57:29,organic,MY
C018436,2023-10-24 07:02:22,organic,SG
C018437,2023-10-08 04:56:46,paid_search,VN
C018438,2025-01-18 03:04:59,social,MY
C018439,2025-05-26 21:50:19,social,TH
C018440,2023-02-28 02:32:57,social,MY
C018441,2023-10-09 15:04:36,organic,VN
C018442,2023-12-10 19:44:06,organic,MY
C018443,2024-09-30 14:26:46,paid_search,ID
C018444,2025-03-25 17:13:18,organic,SG
C018445,2024-10-29 08:20:46,referral,PH
C018446,2024-02-24 01:07:23,paid_search,ID
C018447,2023-10-15 20:38:58,paid_search,ID
C018448,2024-09-16 20:35:08,social,SG
C018449,2024-12-19 13:11:05,social,ID
C018450,2024-11-18 10:25:46,organic,MY
C018451,2023-02-16 11:38:17,email,MY
C018452,2023-12-11 12:40:11,organic,MY
C018453,2023-01-21 09:19:59,paid_search,ID
C018454,2025-06-25 08:25:27,paid_search,TH
C018455,2024-05-14 17:01:53,social,MY
C018456,2024-05-15 08:18:21,email,VN
C018457,2024-07-04 17:21:51,referral,SG
C018458,2024-07-13 13:47:17,social,ID
C018459,2025-04-20 20:47:28,organic,ID
C018460,2025-06-02 01:04:11,email,PH
C018461,2023-07-31 14:28:36,paid_search,MY
C018462,2024-05-30 12:59:35,social,ID
C018463,2025-02-04 13:09:43,paid_search,TH
C018464,2024-08-22 05:09:49,paid_search,VN
C018465,2023-03-14 06:09:59,email,VN
C018466,2024-05-06 01:48:50,social,MY
C018467,2023-01-21 11:11:49,referral,VN
C018468,2025-02-05 15:31:10,email,PH
C018469,2025-03-12 19:56:56,paid_search,MY
C018470,2024-02-09 13:41:39,organic,ID
C018471,2023-10-25 07:04:23,organic,MY
C018472,2023-01-29 19:59:49,organic,SG
C018473,2024-05-07 14:34:23,paid_search,SG
C018474,2025-01-01 20:23:53,organic,SG
C018475,2024-02-29 23:14:59,social,ID
C018476,2024-09-27 17:33:25,paid_search,VN
C018477,2025-01-20 09:11:13,organic,SG
C018478,2025-04-12 10:21:13,paid_search,SG
C018479,2023-09-18 19:56:55,email,SG
C018480,2023-11-30 12:17:33,paid_search,TH
C018481,2025-02-01 01:09:55,affiliate,MY
C018482,2024-02-14 00:10:19,referral,TH
C018483,2023-04-26 05:31:14,referral,SG
C018484,2023-06-25 17:17:44,social,ID
C018485,2024-05-18 10:08:55,referral,TH
C018486,2025-05-10 10:41:14,paid_search,TH
C018487,2023-12-07 14:50:57,email,ID
C018488,2024-03-23 09:53:53,organic,VN
C018489,2023-03-24 09:18:44,organic,SG
C018490,2024-02-19 00:03:37,affiliate,ID
C018491,2023-09-05 20:30:25,social,MY
C018492,2024-03-12 09:44:13,organic,PH
C018493,2024-03-01 05:41:09,organic,ID
C018494,2024-09-18 07:23:06,paid_search,ID
C018495,2024-07-03 14:09:47,referral,VN
C018496,2024-10-07 15:54:38,referral,SG
C018497,2024-05-11 01:52:53,organic,MY
C018498,2023-02-25 15:03:30,organic,MY
C018499,2024-08-27 11:51:43,organic,SG
C018500,2024-05-10 01:35:29,social,ID
C018501,2023-03-02 10:25:46,social,MY
C018502,2025-02-14 21:42:47,email,SG
C018503,2024-11-15 10:16:15,social,SG
C018504,2024-04-13 03:30:53,organic,SG
C018505,2024-06-27 14:07:14,organic,MY
C018506,2024-08-27 23:23:38,paid_search,ID
C018507,2023-07-31 14:21:48,email,SG
C018508,2024-04-08 00:06:40,social,VN
C018509,2024-08-07 02:13:12,affiliate,SG
C018510,2024-04-25 22:20:34,organic,SG
C018511,2023-04-25 01:12:17,affiliate,MY
C018512,2023-01-27 10:38:29,organic,SG
C018513,2024-11-24 05:37:52,paid_search,PH
C018514,2025-05-25 19:58:18,organic,TH
C018515,2025-06-02 18:57:06,paid_search,MY
C018516,2024-05-26 03:19:33,organic,PH
C018517,2023-12-13 02:58:34,organic,ID
C018518,2025-05-15 19:50:21,social,TH
C018519,2024-03-30 13:43:32,email,MY
C018520,2024-07-06 07:48:55,email,SG
C018521,2023-03-14 05:56:44,referral,MY
C018522,2024-01-04 18:53:45,email,MY
C018523,2024-06-15 04:20:31,affiliate,PH
C018524,2024-01-20 00:25:29,organic,SG
C018525,2025-02-28 23:15:02,affiliate,SG
C018526,2024-04-29 11:30:20,paid_search,ID
C018527,2024-09-07 05:29:48,paid_search,ID
C018528,2025-01-19 02:43:38,social,ID
C018529,2024-07-12 02:37:30,organic,MY
C018530,2023-12-03 21:45:44,organic,MY
C018531,2024-01-23 04:21:11,paid_search,SG
C018532,2023-02-14 10:40:30,email,TH
C018533,2024-10-26 22:47:22,referral,MY
C018534,2023-10-10 07:07:42,organic,VN
C018535,2024-02-21 17:13:57,organic,MY
C018536,2023-05-06 13:20:31,social,VN
C018537,2023-04-05 18:12:34,paid_search,PH
C018538,2023-10-03 05:42:40,paid_search,ID
C018539,2024-06-14 15:25:29,paid_search,TH
C018540,2024-03-07 22:38:21,email,SG
C018541,2023-11-22 14:05:57,organic,SG
C018542,2023-07-06 16:32:30,organic,TH
C018543,2024-12-06 23:47:26,organic,SG
C018544,2023-05-07 07:31:05,social,TH
C018545,2023-07-10 19:20:09,organic,SG
C018546,2025-04-12 15:47:04,social,SG
C018547,2024-10-31 07:06:52,referral,MY
C018548,2024-11-30 18:33:07,paid_search,PH
C018549,2024-01-26 04:15:35,organic,TH
C018550,2024-12-25 05:32:49,organic,TH
C018551,2024-10-03 18:39:17,affiliate,TH
C018552,2025-01-11 17:47:07,social,VN
C018553,2025-05-01 08:06:34,referral,SG
C018554,2024-05-13 13:49:39,referral,PH
C018555,2024-09-16 07:17:06,affiliate,MY
C018556,2024-04-02 22:25:24,referral,ID
C018557,2024-12-22 04:08:16,paid_search,TH
C018558,2024-10-16 06:24:17,social,VN
C018559,2023-04-19 14:14:48,affiliate,ID
C018560,2023-07-07 11:23:40,social,ID
C018561,2024-11-03 10:53:54,email,MY
C018562,2025-02-05 09:28:24,affiliate,SG
C018563,2023-02-05 00:27:34,social,ID
C018564,2023-10-27 05:12:35,email,ID
C018565,2024-04-13 21:19:50,social,MY
C018566,2023-10-10 13:14:56,paid_search,SG
C018567,2024-12-14 00:59:49,organic,ID
C018568,2024-06-10 16:20:54,social,SG
C018569,2024-07-13 18:58:01,affiliate,MY
C018570,2023-09-21 05:10:41,affiliate,TH
C018571,2025-01-16 21:53:17,organic,SG
C018572,2024-04-16 19:38:14,referral,VN
C018573,2023-06-11 16:26:31,organic,TH
C018574,2025-01-05 07:18:32,social,SG
C018575,2025-03-15 00:39:50,affiliate,SG
C018576,2023-06-22 21:44:42,affiliate,SG
C018577,2023-05-06 19:48:03,social,VN
C018578,2024-06-08 11:45:46,social,SG
C018579,2025-05-20 16:11:31,paid_search,ID
C018580,2024-03-01 09:02:31,email,TH
C018581,2024-10-04 08:28:08,organic,SG
C018582,2024-01-19 07:33:34,organic,MY
C018583,2025-02-25 02:26:49,referral,SG
C018584,2023-10-23 06:15:52,organic,TH
C018585,2023-11-28 07:13:36,social,PH
C018586,2024-03-26 21:51:03,paid_search,PH
C018587,2024-12-14 19:21:27,organic,SG
C018588,2023-03-08 14:15:55,organic,ID
C018589,2024-11-03 19:12:09,organic,ID
C018590,2024-08-05 10:29:45,organic,PH
C018591,2023-03-20 08:39:25,social,ID
C018592,2025-05-25 07:49:11,social,MY
C018593,2025-03-10 09:56:07,paid_search,MY
C018594,2023-08-15 12:09:52,referral,VN
C018595,2024-08-03 20:04:48,email,ID
C018596,2024-01-26 10:47:10,email,SG
C018597,2024-01-25 12:26:44,social,PH
C018598,2023-06-17 07:23:51,email,ID
C018599,2023-12-20 17:49:11,organic,SG
C018600,2024-06-12 11:24:25,organic,MY
C018601,2024-02-22 16:05:59,paid_search,SG
C018602,2023-09-05 15:17:13,email,ID
C018603,2024-07-24 19:10:42,paid_search,ID
C018604,2025-01-28 00:58:51,affiliate,PH
C018605,2024-04-19 07:44:34,organic,SG
C018606,2023-01-13 10:13:36,paid_search,MY
C018607,2025-03-22 01:24:18,organic,SG
C018608,2025-01-25 17:13:32,referral,SG
C018609,2023-01-17 09:47:07,paid_search,TH
C018610,2023-06-15 04:18:24,social,TH
C018611,2025-03-17 16:07:07,social,PH
C018612,2024-12-21 19:20:08,organic,ID
C018613,2023-10-18 06:13:07,email,SG
C018614,2023-07-27 17:49:40,referral,MY
C018615,2023-09-09 10:40:21,social,ID
C018616,2023-05-17 20:56:53,paid_search,ID
C018617,2024-03-31 22:02:44,email,SG
C018618,2023-05-04 00:33:24,email,VN
C018619,2024-01-11 14:17:22,affiliate,PH
C018620,2024-04-28 20:28:54,organic,TH
C018621,2023-12-06 04:58:55,affiliate,SG
C018622,2024-06-10 01:38:24,referral,MY
C018623,2024-01-02 05:54:43,paid_search,TH
C018624,2023-06-11 14:06:42,email,MY
C018625,2023-02-19 14:53:44,organic,MY
C018626,2024-01-26 11:01:59,organic,ID
C018627,2025-06-25 20:11:12,social,SG
C018628,2023-12-19 20:25:14,organic,SG
C018629,2024-11-16 07:00:41,organic,SG
C018630,2024-11-30 12:57:01,social,SG
C018631,2023-04-29 22:00:13,affiliate,MY
C018632,2024-05-25 11:00:31,organic,VN
C018633,2023-07-20 15:02:00,organic,SG
C018634,2024-08-02 11:54:15,organic,MY
C018635,2024-01-01 20:17:20,organic,SG
C018636,2023-11-10 05:03:16,affiliate,MY
C018637,2023-04-19 01:38:41,paid_search,SG
C018638,2025-01-05 03:57:41,email,MY
C018639,2024-02-11 21:40:45,paid_search,VN
C018640,2024-06-30 19:45:31,affiliate,PH
C018641,2024-05-09 13:16:46,paid_search,MY
C018642,2023-05-29 03:23:16,affiliate,SG
C018643,2025-02-28 18:13:15,social,TH
C018644,2024-02-25 04:46:25,affiliate,ID
C018645,2024-07-16 22:48:50,paid_search,MY
C018646,2023-04-16 13:27:01,referral,VN
C018647,2024-12-18 05:24:06,paid_search,MY
C018648,2024-12-03 17:24:26,social,PH
C018649,2025-04-10 05:41:13,social,VN
C018650,2024-05-31 02:05:17,paid_search,PH
C018651,2025-06-21 06:25:37,social,SG
C018652,2024-04-06 15:00:35,organic,SG
C018653,2024-12-11 18:37:25,affiliate,MY
C018654,2024-07-05 11:44:39,paid_search,TH
C018655,2024-01-03 08:06:42,organic,SG
C018656,2023-10-23 22:56:21,email,SG
C018657,2025-05-06 21:16:26,email,MY
C018658,2025-02-17 03:39:08,organic,MY
C018659,2024-09-18 00:11:53,paid_search,TH
C018660,2024-03-20 12:57:06,social,PH
C018661,2023-04-27 20:11:17,referral,MY
C018662,2025-02-26 02:31:03,paid_search,SG
C018663,2025-04-30 21:54:23,paid_search,TH
C018664,2023-12-12 17:20:04,email,MY
C018665,2023-02-01 00:04:30,organic,MY
C018666,2023-06-14 18:38:26,referral,MY
C018667,2024-02-08 02:26:00,email,MY
C018668,2025-06-13 00:03:50,referral,SG
C018669,2024-01-29 09:59:48,paid_search,ID
C018670,2024-05-15 18:10:40,organic,PH
C018671,2024-05-24 17:50:46,social,VN
C018672,2024-04-13 13:36:09,organic,TH
C018673,2024-02-11 15:10:58,organic,MY
C018674,2023-09-21 18:30:33,paid_search,PH
C018675,2025-01-09 02:07:42,paid_search,ID
C018676,2025-04-24 18:02:59,paid_search,ID
C018677,2025-05-15 17:04:00,paid_search,SG
C018678,2024-06-30 13:57:05,organic,TH
C018679,2024-03-30 20:25:17,email,TH
C018680,2023-07-25 01:36:20,paid_search,ID
C018681,2024-06-05 21:08:35,email,SG
C018682,2024-03-09 01:40:39,email,MY
C018683,2023-02-02 22:48:47,email,ID
C018684,2023-08-26 03:19:21,affiliate,SG
C018685,2023-10-18 04:10:33,affiliate,MY
C018686,2024-08-07 09:23:20,organic,SG
C018687,2025-02-14 00:29:43,paid_search,TH
C018688,2023-03-25 22:06:22,email,MY
C018689,2024-02-18 20:34:42,email,MY
C018690,2025-04-22 09:20:33,organic,VN
C018691,2024-04-22 22:34:19,affiliate,MY
C018692,2025-04-09 22:50:56,referral,MY
C018693,2023-01-29 19:29:12,referral,SG
C018694,2024-03-12 08:42:17,organic,TH
C018695,2023-07-25 12:40:04,social,MY
C018696,2024-05-03 06:12:18,paid_search,MY
C018697,2025-06-13 05:44:26,paid_search,MY
C018698,2023-12-04 09:06:06,organic,ID
C018699,2023-11-21 04:47:58,organic,ID
C018700,2024-12-06 20:23:15,referral,MY
C018701,2023-09-25 04:37:19,social,ID
C018702,2024-12-09 13:47:21,social,ID
C018703,2023-10-17 14:01:06,organic,TH
C018704,2023-08-26 19:14:01,affiliate,MY
C018705,2025-02-27 07:07:55,affiliate,PH
C018706,2024-10-11 09:52:18,social,ID
C018707,2025-02-04 00:39:24,paid_search,TH
C018708,2023-09-15 10:29:55,organic,MY
